text,label,label_name
Why hasn't my card payment cleared yet?,45,pending_card_payment
Is my new card activated?,0,activate_my_card
can i use both visa and mastercard,73,visa_or_mastercard
"My details need to be changed, how can I do so?",30,edit_personal_details
Why am I being charged for getting cash?,19,cash_withdrawal_charge
Why am I not allowed to verify my id?,68,unable_to_verify_identity
Tell me about verifying top-up,71,verify_top_up
Which currencies do you accept for adding money?,54,supported_cards_and_currencies
I can't remember my passcode.,44,passcode_forgotten
There is a payment that I was charged two times for.,63,transaction_charged_twice
I was charged twice for the same thing.,63,transaction_charged_twice
I do not want a VISA card.,73,visa_or_mastercard
Help my prove my identity.,68,unable_to_verify_identity
Why haven't I seen the cash from the cheque I deposited yet?,6,balance_not_updated_after_cheque_or_cash_deposit
I made a transaction to the wrong account!,8,cancel_transfer
"I have a transfer from the US, How long is the wait?",67,transfer_timing
"For the identity check, do I need any kind of documentation?",69,verify_my_identity
An ATM machine didn't give me back my card.,18,card_swallowed
I didnt get the correct exchange rate for getting cash,76,wrong_exchange_rate_for_cash_withdrawal
How much are you going to charge me if I top up my US card?,57,top_up_by_card_charge
I have a transfer that was approved that I'm urgently waiting for. How long am I supposed to wait for it?,48,pending_transfer
I see an unfamiliar Direct Debit payment.,28,direct_debit_payment_not_recognised
Where is the top-up verification code?,71,verify_top_up
Help my find the verification code on a top-up.,71,verify_top_up
"In my app, a direct debit payment that I didn't do shows up.",28,direct_debit_payment_not_recognised
I forgot what my pin number is and now am blocked can you help me get in?,49,pin_blocked
Explain why a card payment would be cancelled?,53,reverted_card_payment?
I need to know where I can withdraw money.,3,atm_support
Can I use my card wherever I want?,10,card_acceptance
Can you help me get a disposable virtual card?,37,get_disposable_virtual_card
Help! The app says I took out cash but I didn't!,20,cash_withdrawal_not_recognised
Why aren't my payment funds available to me?,45,pending_card_payment
Why can't I transfer to another account?,7,beneficiary_not_allowed
What is the extra fee that was added when I used the card?,15,card_payment_fee_charged
What currencies do you accept for adding money to my account?,54,supported_cards_and_currencies
Is there a way to recover my password?,44,passcode_forgotten
How do I get my card PIN?,38,get_physical_card
I don't understand why my payment was declined. I thought everything was ok.,25,declined_card_payment
I think youre system may be broken because I have tried transfer money 5x and it isnt working! I'm not doing anything complicated it is what I usually do.,35,failed_transfer
"I was charged twice, when I didn't purchase anything twice.",63,transaction_charged_twice
I tried to do a transfer and it's saying it declined.,27,declined_transfer
There are two of the same charge on my statement.,63,transaction_charged_twice
"I'm waiting for a money transfer to show, still.",48,pending_transfer
Why is my card being declined at the ATM? I have tried multiple ATMs and i keep running into the same problem. Could you verify that everything is okay with my account?,26,declined_cash_withdrawal
Someone has been using my card. There are unfamiliar transactions on there. Can you freeze the card to keep this from happening?,22,compromised_card
I am looking to transfer some money from my other bank account into this one.,65,transfer_into_account
"Hey a seller just contacted me that my money didn't come through. It was definitely deducted from my account, but now it appears it's back with me! Sort this out asap please.",53,reverted_card_payment?
What am I going to need in order to activate my card?,0,activate_my_card
I need my virtual card,40,getting_virtual_card
I'm noticing a payment/purchase at a company that I don't recognise.,16,card_payment_not_recognised
Can I activate my card with the app?,0,activate_my_card
Why did my credit card get declined for top up?,59,top_up_failed
It is urgency. Please freeze my card now. As someone in some odd remote town has withdrawn some money by using my card. As i did not withdraw any money.,20,cash_withdrawal_not_recognised
Tell me why my topup wouldn't go through?,59,top_up_failed
I need clarity on why my card is not working.,14,card_not_working
My beneficiary is unable to transact,7,beneficiary_not_allowed
What is the current exchange fee?,31,exchange_charge
Transfer could not be completed due to being declined.,27,declined_transfer
Is there a fee to get an actual card?,43,order_physical_card
The terminal I paid at wouldn't take my card. Is something wrong?,23,contactless_not_working
I got a cheque that I want to top up with?,58,top_up_by_cash_or_cheque
Why am I being charged a hidden fee?,15,card_payment_fee_charged
"I made a bank transfer earlier from my UK account. I don't see it yet, can you check the status?",5,balance_not_updated_after_bank_transfer
"My transfer went through, but it seems to be caught up in a pending status. This was very important that it got done quickly, can you give me a status update on how long it will take?",48,pending_transfer
Is it possible to transfer money to my credit card?,62,topping_up_by_card
Why doesn't it work when I use American Express to try to add money to my account?,54,supported_cards_and_currencies
I am still awaiting the money I put into my account this morning.,6,balance_not_updated_after_cheque_or_cash_deposit
When can I use money sent to my account?,67,transfer_timing
Explain pending transactions.,46,pending_cash_withdrawal
Is there a way to view the history on where my funds came from?,70,verify_source_of_funds
Why do some of my payments have fees? I don't understand.,15,card_payment_fee_charged
Why does a top- up need to be verify?,71,verify_top_up
How do I authenticate my top-up?,71,verify_top_up
Where should I look for my PIN number at?,38,get_physical_card
"Why are all my transfers failing? I have the details right and they won't complete. I've been trying all day and they still won't go through, this is URGENT, please help.",27,declined_transfer
Do you do business in the EU?,24,country_support
Is a SWIFT transfer acceptable?,56,top_up_by_bank_transfer_charge
Can you give me the restrictions of the disposable cards?,29,disposable_card_limits
I'm in China and really need a new card.,9,card_about_to_expire
"Transferred to account is not successful, help please?",5,balance_not_updated_after_bank_transfer
"Would you be able to offer me a discount, since I need to exchange currencies frequently?",31,exchange_charge
I would like my card activated.,0,activate_my_card
Is there a maximum for top-ups?,60,top_up_limits
Why is my transfer not showing,5,balance_not_updated_after_bank_transfer
I found a transfer fee - is that correct?,64,transfer_fee_charged
"Money was taken out without my consent,",20,cash_withdrawal_not_recognised
Where can I find the auto-top up feature?,4,automatic_top_up
My transaction is on the wrong account.,8,cancel_transfer
Problem verifying my account,68,unable_to_verify_identity
Can you lookup my password?,44,passcode_forgotten
I think my card payment has been reverted,53,reverted_card_payment?
Can I exchange currencies with the app?,33,exchange_via_app
Can I change my PIN if I want to?,21,change_pin
I am here to change my adress.,30,edit_personal_details
I was recently charged for withdrawing money from my bank ATM. How can that be possible when I haven't been charged for using it before?,19,cash_withdrawal_charge
i didnt do this charge,16,card_payment_not_recognised
How do I delete my account now,55,terminate_account
"Hi, I was looking over my card receipts for the past week and I realize I had a charge put through two times for the same single restaurant visit. Can one of the charges be removed so that I can get the money back that was mistakenly taken from my account?",63,transaction_charged_twice
Can I set up to my account to automatically top up?,4,automatic_top_up
The app doesn't think it's me.,68,unable_to_verify_identity
"stolen phone, what should i do",42,lost_or_stolen_phone
I would like to know if you use Visa or Mastercard.,73,visa_or_mastercard
what is my monthly spending limit because i was refused my money at an atm,26,declined_cash_withdrawal
Why would my transfer result in a decline message?,27,declined_transfer
What's the time frame on EU transfers? I purchased something a couple of days ago but the seller hasn't received my payment.,48,pending_transfer
Why am I unable verify my id?,68,unable_to_verify_identity
Why wasn't my bank balance updated?,5,balance_not_updated_after_bank_transfer
How can I transfer money using my credit card?,62,topping_up_by_card
Was my transaction reverted with my card?,53,reverted_card_payment?
I was refunded the money for something I bought already.,53,reverted_card_payment?
Why is there an extra fee charged?,34,extra_charge_on_statement
"I can't make any transfers, they won't go through, the details are correct as I checked them. Can you look in to this please?",27,declined_transfer
Is there a fee to add money to an international card?,57,top_up_by_card_charge
How long do I have to wait for a US transfer?,67,transfer_timing
"My new card just arrived, how can I activate it?",0,activate_my_card
"Hi, I am on vacation in Spain and someone stole my bag with my phone and wallet with cards and everything. Can you block it ASAP and then I want to order a new one also ASAP.",41,lost_or_stolen_card
Is it possible to cancel my transfer?,8,cancel_transfer
I have an incorrect charge and would like a refund.,52,request_refund
There is a direct debit charge on my account that is not mine.,28,direct_debit_payment_not_recognised
"I have been charged a fee, I didn't know about this fee before! When do you charge extra for card payments?",15,card_payment_fee_charged
How can I dispute a direct debit charge on my account?,28,direct_debit_payment_not_recognised
How do I exchange currencies with this,33,exchange_via_app
the exchange rate is wrong from something I got in another country,17,card_payment_wrong_exchange_rate
I did not do this payment,16,card_payment_not_recognised
Is my PIN sent separably?,38,get_physical_card
Why is my cash withdrawal still pending?,46,pending_cash_withdrawal
Can you let me know why my cash withdrawal is still pending?,46,pending_cash_withdrawal
I have a new card. How do i top it up?,62,topping_up_by_card
"who do I talk to, to cancel a transfer?",8,cancel_transfer
When can I expect delivery?,12,card_delivery_estimate
I transferred some money a couple days ago but haven't received it yet. How long should I expect to wait?,5,balance_not_updated_after_bank_transfer
My transfer was declined. What might the reason be?,27,declined_transfer
It declined my transfer.,27,declined_transfer
How long will it take my card to get here?,12,card_delivery_estimate
Will I be charged for a cash withdrawal?,19,cash_withdrawal_charge
How do I stop fraud to my account?,22,compromised_card
Are there any restrictions to where I can use my card?,10,card_acceptance
i don't see the top-up verification code anywhere,71,verify_top_up
Help! I need to cancel a transaction.,8,cancel_transfer
There's a cash withdrawal I am certain I did not make,20,cash_withdrawal_not_recognised
"My transfer was wrong, are you able to stop it before it goes through please?",8,cancel_transfer
I do not feel comfortable verifying my identity.,74,why_verify_identity
"help, lost my card",41,lost_or_stolen_card
Delete my account now please.,55,terminate_account
"My PIN is unlocked, what do I do?",49,pin_blocked
Can I get some help to get me card activated?,0,activate_my_card
Is there a limit to my top-up?,60,top_up_limits
How do I delete an account?,55,terminate_account
My statement is showing an extra £1 charge and I am unsure why. Is there an explanation for this?,34,extra_charge_on_statement
Why do you need me to verify who I am?,74,why_verify_identity
Am I gonna be charged for sending out more cards?,39,getting_spare_card
"If I want to send out more cards, do you charge extra for that?",39,getting_spare_card
Can I have my account add money automatically in certain intervals?,4,automatic_top_up
Please verify my source of funds.,70,verify_source_of_funds
My beneficiary is not allowed? Why?,7,beneficiary_not_allowed
Need a new passcode.,44,passcode_forgotten
Do you accept US credit cards?,54,supported_cards_and_currencies
How long does it take to show a deposit I made to my balance?,6,balance_not_updated_after_cheque_or_cash_deposit
"Hello, can you please inform me about international transfers? I am expecting a transfer I made from France two days ago and would like to know when it will arrive.",5,balance_not_updated_after_bank_transfer
My cheque deposit didn't seem to work.,6,balance_not_updated_after_cheque_or_cash_deposit
Please help! I was mugged and everything stolen. What do I do to stop them from accessing my account?,42,lost_or_stolen_phone
Can you assist me in acquiring a virtual card?,40,getting_virtual_card
How do I access the virtual card?,40,getting_virtual_card
want to know how to get virtual card,40,getting_virtual_card
My card hasn't arrived yet. What do I do?,11,card_arrival
What are the currencies that are accepted to add money?,54,supported_cards_and_currencies
My attempted transfer keeps kicking back with an error message. Could you please help me to resolve this?,7,beneficiary_not_allowed
My exchange rate is wrong when I get cash.,76,wrong_exchange_rate_for_cash_withdrawal
Do you have charges now when you pay with a card?,15,card_payment_fee_charged
How can get a Visa card?,73,visa_or_mastercard
Why is it taking so long for my pending transaction to post as cleared?,48,pending_transfer
"I've been waiting for 3 days, why is my withdrawal still pending?",46,pending_cash_withdrawal
do i have to talk to someone to close an account or can i in the app,55,terminate_account
"that fee should not be there, you charged my cash for an unnecessary thing.",19,cash_withdrawal_charge
"I need to make a purchase online, where is my virtual card?",40,getting_virtual_card
I need to terminate my account immediately.,55,terminate_account
Why did I get charged a fee for my transfer?,64,transfer_fee_charged
How do I perform identity checks?,69,verify_my_identity
I need to check status as my friend hasn't got money I sent.,66,transfer_not_received_by_recipient
When do I get my card PIN?,38,get_physical_card
Why did I not get my refund yet?,51,Refund_not_showing_up
What is the estimated time on an urgent transfer from China?,67,transfer_timing
Why isn't my pending transfer finished?,48,pending_transfer
How can I convert currencies?,33,exchange_via_app
Are there any fees associated with receiving money?,56,top_up_by_bank_transfer_charge
The recipient can not locate funds.,66,transfer_not_received_by_recipient
I am unable to access my app due to forgetting my passcode.,44,passcode_forgotten
My password doesn't work.,44,passcode_forgotten
Why was my payment declined? I keep trying my card but it's not working.,25,declined_card_payment
Can I transfer money using a different currency?,50,receiving_money
Why was I charged a higher exchange rate when I bought something abroad?,17,card_payment_wrong_exchange_rate
Where am I able to get my PIN unblocked?,49,pin_blocked
What should I do after I've moved and need to update my personal details?,30,edit_personal_details
Is there a top up fee for transfer?,56,top_up_by_bank_transfer_charge
Does it cost anything and how long would it take to get a card if I need a new one? My card is about to expire.,9,card_about_to_expire
I need to know what's going on. I was under the impression you offered cryto top up which doesn't seem to be working and money has just vanished from my account.,61,top_up_reverted
What is the limit on disposable cards?,29,disposable_card_limits
How do I know when my new card is going to arrive?,11,card_arrival
My account is blocked because I entered the wrong pin too many times. Help me unblock.,49,pin_blocked
Are you aware of any charges for receiving money?,56,top_up_by_bank_transfer_charge
I have a duplicate payment on my card.,63,transaction_charged_twice
How old can one use your service?,1,age_limit
I need to find out why my pending payment hasn't gone through.,45,pending_card_payment
Tell me why there is an extra charge when I used an ATM?,19,cash_withdrawal_charge
What is the reason I got rejected for using my disposable virtual card to pay a subscription to the gym?,72,virtual_card_not_working
I happened to forget my password,44,passcode_forgotten
I am not receiving the correct exchange rate on my card.,17,card_payment_wrong_exchange_rate
why have i not got my new card?,11,card_arrival
Can you help me reset my passcode? I forgot it.,44,passcode_forgotten
I'm interested in learning more about disposable virtual cards.,37,get_disposable_virtual_card
"In the exchange and holding, what fiat is allowed?",36,fiat_currency_support
"I can't see if the transfer I did a couple days ago is in my account yet. I double checked my info before sending, too. Can you check this?",66,transfer_not_received_by_recipient
I just had my card get declined at the ATM! I need to get money out but I am unable to. Why has this happened?,26,declined_cash_withdrawal
When I was abroad the exchange rate for me was wrong.,76,wrong_exchange_rate_for_cash_withdrawal
I wish to top up using a cheque.,58,top_up_by_cash_or_cheque
